Date,Close,30MA,S/S_A,S_U,S_L,s,Leakage Ratio,kappa,kappa_SE,kappa_lb,kappa_ub,kappa_z,theta,theta_SE,theta_lb,theta_ub,theta_z,sigma,sigma_SE,sigma_lb,sigma_ub,sigma_z
2006-09-06,1.189,1.3258666666666667,0.8967719227674978,2.320266666666667,0.3314666666666667,0.5641934928858308,,,,,,,,,,,,,,,,
2006-09-07,1.1840000000000002,1.3185666666666669,0.8979447379730516,2.3074916666666665,0.3296416666666666,0.5655690008304273,,,,,,,,,,,,,,,,
2006-09-08,1.218,1.311266666666667,0.9288728455945902,2.2947166666666674,0.3278166666666668,0.6025424121570574,,,,,,,,,,,,,,,,
2006-09-11,1.15,1.3017000000000003,0.8834600906506873,2.2779750000000005,0.3254250000000001,0.5487122208887476,,,,,,,,,,,,,,,,
2006-09-12,1.169,1.2926000000000002,0.9043787714683582,2.2620500000000003,0.32315000000000005,0.5731488481525585,,,,,,,,,,,,,,,,
2006-09-13,1.149,1.283966666666667,0.8948830447311714,2.246941666666668,0.3209916666666668,0.5619821377203075,,,,,,,,,,,,,,,,
2006-09-14,1.151,1.275866666666667,0.9021318842094259,2.232766666666667,0.31896666666666673,0.570495287225354,,,,,,,,,,,,,,,,
2006-09-15,1.1420000000000001,1.2671666666666672,0.9012232013678808,2.2175416666666674,0.3167916666666668,0.5694241344806592,,,,,,,,,,,,,,,,
2006-09-19,1.176,1.2610666666666672,0.9325438781983502,2.2068666666666674,0.3152666666666668,0.6070231593964998,,,,,,,,,,,,,,,,
2006-09-20,1.173,1.2542000000000006,0.9352575346834632,2.194850000000001,0.3135500000000002,0.6103483172625392,,,,,,,,,,,,,,,,
2006-09-21,1.188,1.2472000000000003,0.9525336754329694,2.1826000000000008,0.3118000000000001,0.6317807795710925,,,,,,,,,,,,,,,,
2006-09-22,1.1340000000000001,1.2371000000000008,0.9166599304825798,2.164925000000001,0.3092750000000002,0.5877785815138854,,,,,,,,,,,,,,,,
2006-09-25,1.129,1.2286000000000006,0.9189321178577238,2.1500500000000007,0.3071500000000001,0.5905089082759208,,,,,,,,,,,,,,,,
2006-09-26,1.095,1.217833333333334,0.8991378130559732,2.1312083333333343,0.3044583333333335,0.5669702141174827,,,,,,,,,,,,,,,,
2006-09-27,1.1340000000000001,1.2087000000000006,0.9381980640357406,2.115225000000001,0.3021750000000001,0.6139639979085257,,,,,,,,,,,,,,,,
2006-09-28,1.1440000000000001,1.2008666666666672,0.9526453117193135,2.1015166666666683,0.3002166666666668,0.6319207780858185,,,,,,,,,,,,,,,,
2006-09-29,1.163,1.1941666666666673,0.9739009071877176,2.0897916666666685,0.2985416666666668,0.6589401781365964,,,,,,,,,,,,,,,,
2006-10-02,1.222,1.1886000000000003,1.0281002860508155,2.080050000000001,0.2971500000000001,0.7313341581924119,,,,,,,,,,,,,,,,
2006-10-03,1.183,1.1832000000000005,0.9998309668695059,2.0706000000000007,0.2958000000000001,0.6929218284463152,,,,,,,,,,,,,,,,
2006-10-04,1.183,1.1784666666666672,1.0038468065848274,2.0623166666666686,0.29461666666666675,0.6982894548651544,,,,,,,,,,,,,,,,
